reviewID,hotelid,userName,overall,roomComfort,staffMetNeeds,cleanRoom,facilitiesMetExpectations,ageRangeID,tripPurposeID,travelAgent,meetingPlanner,BPGStatusID,guestFrom,arrivalMonth,datePosted,recommend,everyoneShouldKnow,frequencyID,title,comment
2048990,3207,Foodie,2,3,3,3,1,4,3,FALSE,FALSE,3,"Plumouth, MN, USA",4/2012,5/1/2012,FALSE,It is much to big so housekeeping cannot be above average. Old hotel needs a major face lift.,4,This Hotel seemed very out of date.,Even with some of the updated rooms the Hotel still seemed to need some help.
2049077,83,Ozzie63,3,3,4,1,3,4,2,TRUE,FALSE,4,"Miami, FL, USA",4/2012,5/1/2012,FALSE,It is in a perfect location if visiting Universal Studios.,4,Disappointed in room,"The Facilities are very nice and the staff was accommodating and professional. The issue I had was the room and the cleanliness of the room i was in. The room was rundown, gum on the carpet, shower drain looked dirty, mildew around the sink and a long blond hair on the water closet. This is unacceptable to me. This is the first time in ten years of travel that I have ever been disappointed in a Belvoir property."
2049358,115,LAW12,5,5,5,5,5,,7,FALSE,TRUE,1,"Birmingham, AL",4/2012,5/1/2012,TRUE,,,Great Hotel,Great Hotel and very helpful personnel. Loved that the location was connected to the BJCC where a conference was being held.
2049373,1133,DARRYL,1,2,1,3,3,5,4,FALSE,FALSE,4,"VICTORIA, CANADA",4/2012,5/1/2012,FALSE,OVERALL BADLY RUN HOTEL,4,GIVE THIS HOTEL A MISS - IT SHOULD NOT EVEN BE BRANDED Belvoir,"TERRIBLE SERVICE, TERRIBLE FOOD, POOR COMMUNICATION, LACK OF TRAINING AND KNOWLEDGE. THE LIST GOES ON BUT I WONT BORE YOU. FIND ANOTHER HOTEL NEAR THE AIRPORT, THERE ARE MANY AND I AM SURE THEY ARE ALL SUPERIOR TO THIS ONE. THE WORST Belvoir I HAVE EVER STAYED IN ANYWHERE IN THE WORLD. PERIOD."
2049620,344,LGB64,5,4,5,5,5,5,8,FALSE,FALSE,3,Los Angeles,4/2012,5/1/2012,TRUE,Close to LAX,2,Nice hotel and friendly staff,My wife and I stayed here for one night as a date night getaway. The staff at the front desk were very friendly and the room was comfortable. The room was very quiet even though you are right next to the LAX landing approach. We had a light dinner in the lounge that was reasonable and the buffet breakfast was quite good. I would recommend this hotel for business stays and getaways. Hotel is close to the South Bay and the Marina Del Rey.
2049696,1556,Loyalist,3,2,3,3,2,4,4,FALSE,FALSE,3,Connecticut,5/2012,5/1/2012,FALSE,Stay out of room 1008,4,Room is after-thought,"Room is not laid out correctly, asked not to be assigned this room after last stay. Bathroom looks like its set up for handicap, but sure no handicap would stay or approve. Towel rack not near tub, no place to set towels, sink has no place to put shaving kit. Bathroom is a cluster. Room is tucked in next to elevators, door lock is not standard. Room closet is set in crazy configuration."
2049957,102,JTHDRH,5,5,5,5,5,4,6,FALSE,FALSE,3,"Moorhead, MN, USA",4/2012,5/1/2012,TRUE,Jesus exemplifies guest service,4,Excellent Service,"I would like to compliment Travis, Jason and in particular Jesus for outstanding guest service. Their assistance, going above and beyond made the week at the property a wonderful vacation for the family."
2050118,1124,treeta1968,5,5,5,5,5,3,4,TRUE,FALSE,3,"Tucson, AZ, USA",4/2012,5/1/2012,TRUE,All-around excellent,2,Fantastic.,"What a delightful stay I had at this Hotel. Shula's was delicious and the service was quick. The desk staff extremely accommodating and friendly. The Belvoir bed is so comfortable, I have never experienced the lack of support mentioned in previous reviews, My husband and I are actually looking into purchasing one for our home. Free shuttle downtown is Marvelous!"
2050182,3207,BL041612,3,3,1,2,2,,1,TRUE,TRUE,4,,4/2012,5/1/2012,FALSE,,4,Hotel service needs improvement,I was disappointed with the staff service.
2050622,1021,Zamchik,5,5,5,5,5,2,5,FALSE,FALSE,3,"Philadelphia, PA",4/2012,5/2/2012,TRUE,,2,Exceeded Expectations,"More than adequate room for my needs, especially at the rate. The size of the room was perfect, location was great right near major roadways."
2051241,3205,Jamie26,5,5,5,4,5,5,3,FALSE,TRUE,2,"Raleigh, NC, USA",4/2012,5/2/2012,TRUE,Great location,3,Great conference location,"Very impressed with front desk staff. Long check in line when we arrived but they moved people through quickly and efficiently and they seemed genuinely apologetic that we had to wait any at all. We attended a 3 day conference. The hotel location is great. You walk out the door and you have a lot of choices for shopping, restaurants, entertainment."
2051405,3054,rc50,5,5,5,5,5,4,8,FALSE,FALSE,2,"South Bend, IN, USA",4/2012,5/2/2012,TRUE,Great location!,1,Nice Weekend!,We received an upgrade to a suite. Hotel is located central to everything. The staff was great as always! There was an outdoor concert on saturday night at the circle.
2051462,1428,misha21,2,4,2,4,1,4,5,FALSE,FALSE,2,"Romeoville, IL, USA",4/2012,5/2/2012,FALSE,Stay away from the restaurant.,2,"If you need to eat, don't stay at this hotel","Clean comfortable rooms. Great front desk staff. The restaurant is very tiny and the service was none existent. Upon arriving, the host pointed to some tables and then walked away, never to be seen again. Finally we had to get up and walk over to the bar to order drinks. Never got as far as ordering any food as we never saw a menu or a waiter. They seemed to just want to all be behind the bar. BTW this was about 7p at night, dinner time."
2051484,1143,Josh0608,5,5,5,5,5,2,4,FALSE,FALSE,2,"Hattiesburg, MS",3/2012,5/2/2012,TRUE,Staff is overly willing to accomodate... All you have to do is ask.,4,The Epitome of Excellence!!,"Great Location, Friendly and Professional Staff, Phenomenal Amenities. You can't ask for better!"
2051516,139,Clark58,3,2,4,4,3,,2,FALSE,FALSE,4,,3/2012,5/2/2012,FALSE,,,Extremely Loud,Air conditioning made loud vibrating noises all night....I was on the platinum floor with smal children in rooms on both sides of me I could hear everything and the chiildren were extremely loud. Needless to say I did not get much slleep the two nights I was there.
2051530,1236,McCool,5,5,5,5,5,2,6,TRUE,FALSE,1,"Memphis, TN, USA",4/2012,5/2/2012,TRUE,The staff was awesome!,3,AWESOME,The hotel and the staff was awesome ( Ms. Opal and Mr. Aaron). Fabulous Stay!!!
2051571,829,jason14,4,4,5,4,5,3,3,TRUE,TRUE,2,"Columbia, SC, USA",4/2012,5/2/2012,TRUE,Really Great Customer Service,3,Timely customer serivce for a left item,"I checked out of the hotel and a few day later, I realized that I left something. Upon calling the front desk associate explained to me how she would contact housekeeping for me and state what the left item was. The situation was handled nicely, but no word back as of yet on the left item."
2051575,1474,dands,5,3,4,4,5,6,7,FALSE,FALSE,4,"Huntsville, AL, USA",4/2012,5/2/2012,TRUE,Friendly staff,1,loved the historic building,We loved the ambiance and the history of the building. The staff recognized our BPG card status and gave us a nice upgrade. We enjoyed our stay.
2051582,813,Tinuzza,5,5,5,5,5,6,6,FALSE,FALSE,3,"Syracuse, NY, USA",4/2012,5/2/2012,TRUE,Everything in the Hotel was above my expetations. Thank you very much!,4,Ms.,"I like everything about this Hotel: the location, the people that work there, the rooms, the comfort of the beds, the view of the river, the food etc. etc..."
2051587,636,Haydn1809,5,5,5,5,5,4,8,FALSE,FALSE,3,Massachusetts,4/2012,5/2/2012,TRUE,Great staff and cleanliness. Sorry..I know. That's two things!,2,Very satisfied,"This hotel is very clean. The decor is tasteful and the beds clean and comfortable. We were on the Club Floor and liked the little amenities that were included. Staff members were friendly and always willing to help out. Parking was tight, but they have valet."
2051650,151,shawnymcd,4,4,4,4,4,2,3,FALSE,FALSE,2,Los Angeles,3/2012,5/2/2012,TRUE,,3,Nice hotel overall,"Staff quickly checked me in. Booked standard room, had a room on the 18th floor that faced the open space behind the hotel (you could see the train go by in the distance every so often)."
2051874,1138,Anonymous,2,3,2,2,3,3,5,TRUE,TRUE,2,"Petaluma, CA, USA",4/2012,5/2/2012,FALSE,I wouldn't recommend this hotel to a friend after my experience.,4,My first horrible stay at a hotel...,I check in with my wife and think at first glance wow not too shabby.
2051880,2003,GlobalCitizen92008,5,5,4,3,5,2,5,FALSE,FALSE,2,"Carlsbad, CA, USA",3/2012,5/2/2012,TRUE,"Spacious Room, great view...I had a great stay and I was very impressed with my hotel suite! Thank you!",2,I was very impressed with my room :) I loved it!,"I was impressed with the size of the room, I felt at home!"
2051907,1719,Susy21,5,5,5,5,5,1,8,FALSE,FALSE,2,San Diego CA,4/2012,5/2/2012,TRUE,"It has an amazing staff!!..Everywhere you go, they will greet you with a smile!..also the Spa, pool, and the gym are excellent!!",4,"Amazing Staff, Great Rooms and Beautiful Pool Area.","My husband and I love to stay here for our weekend getaways. It has great amenities (pool, spa, gym, etc), amazing customer service and the rooms are very clean, nice, and spacious...all for a good price!... I tell everybody about this place..its good for young couples, singles/friends, as well as family/kids friendly. If you are in the San Diego Area/Carslbad this is the place to stay....and don't forget to visit the Spa!!!"
2051983,198,Mac12,5,4,5,4,4,5,6,FALSE,FALSE,3,FL,4/2012,5/2/2012,TRUE,Great,4,Staff is fantastic,Off the beaten path and a great place to stay
2052002,1236,KJBL,4,4,4,4,4,4,6,FALSE,FALSE,1,"Decatur, GA",4/2012,5/2/2012,TRUE,Location is great,3,Positives and Negatives,"Belvoir Downtown Nashville is in a great location for Nashville Marathon and also easy walking distance to Broadway area/LP field. Rates were high for the weekend that we were there since it was Marathon weekend, which was fine, but the thing that bothered me the most was that they charge additional for almost everything like WiFi, rolling bed in room, additional adults and parking is not included either with hotel rate. I heard more than one person say ""They get you coming and going don't they?""."
2052172,1047,CANDYGIRL1129,1,2,1,3,3,4,6,TRUE,TRUE,2,"BROOKLYN, NY",4/2012,5/2/2012,FALSE,ALWAYS CHECK YOUR BILL AHEAD OF TIME!,4,CHECK OUT,THIS HOTEL I STAYED FOUR YEARS IN A ROW. HOTEL ITSELF NOT BAD. BUT WHEN IT COMES TO CHECKING OUT EVERY YEAR THERE'S A PROBLEM FROM CHARGING MY CARD TWICE TO OVER CHARGING ME!
2052237,2019,Noony,3,5,1,5,2,5,6,FALSE,FALSE,2,"Lansing, MI, USA",3/2012,5/2/2012,TRUE,"Normally on point, but this time huge disappointment",2,lack of concern,"i requested microwave and fridge for my room prior to my arrival for $10 pr day for each. I arrived about 2:30 and checked in and no fridge or microwave. I requested and was told a few minutes. I requested several more times until a front-desk person hauled a fridge up around 8PM,and then said no microwaves available. I had purchased food at a restaurant for 2 day prior to arrival on a personal retreat. so that food sat unrefrigerated for about 7 hours. Needless to say it was not edible for the most part. no offer by hotel to make things right. in fact they charged $10 for that days rental and when I objected they they said they would waive the first days fridge rental. I have a handicap license plate and thru out the day if I left i had to circle the building several times to wait for someone to leave so I could park. On the last day i just parked under the canopy and informed the staff that I could not find a parking space, handicapped or otherwise. the manager on duty said that i would have to park at BEST BUY,next door, which is what he had to do, so he felt ""my pain"". I don't think this showed any consideration on his part, and his pain was not a concern of mine at the present time."
2052341,1144,LYN7,5,5,5,5,5,3,5,FALSE,TRUE,2,"Lawrenceville, GA",3/2012,5/2/2012,TRUE,EXCELLENT customer service!,3,Excellent Customer Service!!!,"Most of all - the staff was exceptional in their customer service, from the front desk, to the concierge services, to maid service to the dining staff. Many were very quick to ask how they could assist you. We had a great stay. Room was much larger than most hotels, it was very comfortable. Convention areas were nice as well."
2052388,1196,4angryguests,1,2,1,3,2,5,6,FALSE,FALSE,1,San Francisco,4/2012,5/2/2012,FALSE,"Do not, under any circumstances, try to stay at this hotel.",4,You forgot we were coming...,"A pre-paid reservation for two simple rooms with king beds should be no problem for a Grandbourne Hotel, right? Wrong. On arrival, we were told ""there are no rooms"". No apology, no upgrade, no voucher to move to the local Hilton.... After waiting an hour with no communication from staff, we were told the hotel was overbooked, as though it was our fault! Finally we were given two rooms with 2 doubles each (not what we reserved). Room 365 smelled of vomit - 271 was OK. I will never book a Grandbourne Hotel again - anywhere."
2052599,1364,Murf,4,4,5,4,4,5,6,FALSE,FALSE,1,"Galesburg, IL, USA",4/2012,5/2/2012,TRUE,courteous staff,2,Bad weather,"During the weekend bad weather and Hail storms in St.Louis, we had booked the Belvoir City Center to go to the ball game the next day. Our cars windshields were totaled that weekend and the Belvoir employees, receptionist and managers were so very nice and helpful to make our stay in St. Louis extra nice. We were so glad to see that you had under cover parking for our car and could get a rental for the weekend."
2052658,1428,Rmleo,2,1,1,3,1,4,6,FALSE,FALSE,3,,3/2012,5/2/2012,FALSE,,3,Poor service,BPG room was messy and poorly stocked. Ran out of newspapers for guests by 730 am. Poor service at desk and at restaurant.
2052722,421,Nem170167,5,5,5,5,5,4,8,FALSE,FALSE,2,Denmark,4/2012,5/2/2012,TRUE,Super service!,2,Fantastic!!,"We stayed at the hotel in april. I can't say enough positive about this hotel and the staff! It was our first time to New York but unfortunaly our stay didn't turn out as expected as I had to go to the hospital for three days. The big guy in the Fitness (with a brooken arm) and the guy who helped me with massage I can't thank them enough for their help. And the manager (Kenny) who helped my wife and me when we had to stay in New York for two more days than we had planed was super! The location of the hotel is perfect, right in the heart of Manhattan. We stayed in the club floor which was fabulous! The club lounge was incredible. The room was clean and we had a great view down 7th Avenue. The beds are very comfy."
2052807,1196,BuckleJoe,5,5,5,5,5,4,4,FALSE,FALSE,2,"Denver, CO, USA",4/2012,5/2/2012,TRUE,"Great Location for Pasadena, CA.",3,Excellent Stay,"Pro: Great Location, friendly staff, comfortable room."
2052879,664,Anne90,5,5,5,5,4,0,6,FALSE,FALSE,2,"Hamden, CT, USA",4/2012,5/2/2012,TRUE,You don't need a car. Lots of choices for,2,Hotel close to everything,We arrived early and we're pleasantly surprised that our room was ready. It was
2052884,1556,HPCUPS,5,5,5,5,4,4,4,FALSE,FALSE,3,"California, USA",4/2012,5/2/2012,TRUE,Great Staff and Great location,4,Frequent visiter,I frequently stay at this Belvoir mostly for business. The staff is very friendly and willing to make your stay more than enjoyable.
2052887,151,WanderingBill,3,3,2,3,3,3,3,FALSE,FALSE,3,"Houston, TX, USA",4/2012,5/2/2012,FALSE,Shuttle service to nearby train station is limited. Be prepared to race for a spot on the 8-seats shuttle.,2,"Average stay, needs improvement","An average hotel not in-line with the expected Grandbourne hotel experience. Hotel didn't acknowledge elite status upon arrival, did not offer the corresponding elite gift amenity. Had to ask for it the next day, asked for 250pts gift, instead my account was noted with ""free paper"" (which I did not request). Room was booked for 2 people but had only 1 bottle of water... Needed to have my key reprogrammed twice. Overall just an average stay, room was clean and comfortable, but little issues took away a lot from the experience."
2053554,1776,Prncsz2012,5,5,5,5,5,2,8,FALSE,FALSE,2,"Pennsauken, NJ",4/2012,5/2/2012,TRUE,Amazing View,1,Beautiful Hotel,This hotel was beauitful and exceeded our expectations.
2053602,421,Bob66,5,5,5,5,5,5,6,FALSE,FALSE,2,Maryland,4/2012,5/2/2012,TRUE,"Clean, comfortable rooms",2,Great hotel experience,"We stayed two night and it was a very pleasant experience. We travel to NY often and this was one ofthe best hotels. Clean, comfortable, great location. Staff was very nice and accomodating."
2053799,127,janine,5,5,5,5,5,5,3,FALSE,FALSE,2,"Westminster, CA, USA",3/2012,5/3/2012,TRUE,Great staff!!!!,3,This Hotel Has Great Staff!,"My husband recently stayed here for a work convention. The morning he left home we got a email from our credit card company that there had been fraud on his account. They had to suspend the card and of course that was the only card that my husband had with him. He had $40 in his pocket with no way to get any money out of the bank. I would have made the 1 1/2 hour trip to rescue him but our daughters Prom was that evening. I immediately called the hotel staff to try and come up with a solution. They were wonderful and very understanding. I filled out a credit authorization online and was able to pay for any expenses that my husband incurred. He didn't have to drive home and miss the second day of credits. They saved us! They are an amazing group of people...very professional, helpful and nice. I would highly recommend this hotel to anyone. My husband enjoyed his room and the facilities."
2055260,3052,DestinationLounge,4,4,5,5,4,3,4,FALSE,FALSE,4,"Atlanta, GA, USA",3/2012,5/3/2012,TRUE,"Location, Location, Location",4,For work or play this is the stay,"Staff was great. Room were comfortable, nice bathroom/showere. Hotel lounge and view was a huge plus. Breakfast was good...afternoon nibbles kind be better."
2055608,1391,Roger77,1,4,5,2,1,4,3,FALSE,FALSE,1,"Massachusetts, USA",3/2012,5/3/2012,FALSE,Expect to dine off site. There are not enough restaraunts on the site.,3,This facility can not handle multiple conventions.,"There were 3 conventions at the same time. There are 3 restaurants on site, one only had 1 of it's 2 rooms open and a one hour wait, the other upscale restaraunt closed at 9 p.m. Brilliant there was 400 people on site. After a long day of travel we had to eat at the bar. Not a good start. We came for breakfast the next day there was a 45 minute wait. We had to get something from the Starbucks stand. Great."
2055689,430,Gene,5,4,4,4,5,6,7,TRUE,FALSE,3,"San Francisco, CA",4/2012,5/3/2012,TRUE,"Excellent location and ambience for conventions, seminars, shopping and dining.",4,"Excellent location for shopping, dining & conventions",Fantastic location with an excellent ambience. My only disappointments were that there was no coffee maker in the room when I checked in. It took 4 phone calls to get one an hour and a half later. The sink in the bathroom was extremely slow in draining - - badly in need of some 'draino' !! Bathroom is awfully small and I understand they are larger in another tower - - where is that? There were two used 'contact lens' on the floor when I arrived - and I don't wear contact lens - so they were not mine. So this means that the maid didn't vacuum the floor from the previous occupant. All-in-all - - my stay was excellent and I would stay again and highly recomment it to others.
2055764,468,Paco22,2,3,1,3,3,3,6,FALSE,FALSE,2,"Miami, FL, USA",4/2012,5/3/2012,FALSE,Location,4,Very Disappointing Service & Food,"I was really disappointed with the service and food quality of the hotel. I had to asked an extra bed 3 times even though it was requested on the reservation, by the time it was delivered it was almost mid-night. The food quality of the hotel is really bad I was hoping that I would be able to eat good food at the hotel since the food at the parks is so bad, unfortunately it was as bad as it is in the parks! One night we went to Il Mulino and it was better but when you consider the price is still very disappointing, we paid the same for the mediocre dinner than for the room! The same night we left our kids at the kid's club and the ladies were so rude with the kids, they need to have employees with a certain level of kids managing skills!"
2057733,1196,CalifTraveler,5,5,5,5,5,5,4,FALSE,FALSE,4,"Palm Springs, CA, USA",4/2012,5/3/2012,TRUE,Dependably friendly service in a great location.,4,Consistently good service in a very good location,"I have stayed in this hotel several times recently, and have been very pleased with the friendliess of the staff, especially at the front desk and in the club lounge. The fitness center provides exactly what I need, and tends to be uncrowded. The location of the hotel can't be beat, with easy access to the Gold Line and to shops and restaurants on Colorado Blvd. I look forward to my future stays here, and would highly recommend it, especially for business trips. Rooms are nice and clean, and I've had no probs with the A/C, etc."
2057770,2019,Michael76,3,3,2,5,3,3,5,FALSE,FALSE,2,"Grand Rapids, MI, USA",4/2012,5/3/2012,TRUE,Don't expect fantastic service just because you are supposed to be treated like a preferred guest.,1,Hotel Staff needs more training,"I stayed over a weekend to attend a convention. Got an email a few days before to upgrade my stay for $15 more per night for a room on the Club Level Floor and access to the Club lounge. Got there, got charged the extra $15 per night and got access to the Club lounge(eventually), but did not get a room on the Club Level Floor! The first day my card would not give me access to the Club Level floor or Club Lounge. Eventually on Saturday Morning, got new cards that actually worked correctly and was then able to get access to the Club Lounge. Club Lounge was as expected. Got free continental breakfasts and snacks were available throughout the day. Waffles for breakfast were soggy, I expected fresh, large Belgian Waffles, instead got soggy, soft microwave type waffles. Not pleased with overall experience of Hotel staff and treating me like a valued member of BPG or treating me well as a valued guest."
2057794,1021,TravelingWithKids,4,4,5,5,4,,5,FALSE,FALSE,3,"Washington, DC, USA",4/2012,5/3/2012,TRUE,,3,"Spacious & clean rooms, but very tiny bathroom","Upon check-in, we were warmly greeted and received our BPG gift. Check-in was very quick & efficient."
2057979,2003,MsCJ,5,5,5,4,5,3,3,FALSE,FALSE,1,"Sacramento, CA",4/2012,5/3/2012,TRUE,It has first class service for all guest!,2,Expectations exceeded!,"Upon my arrival I was welcomed by the lobby staff and quickly checked into a room I didn't like. I wanted a view. Tressa, an angel, found me a wonderful room and made the change quickly with no problem. Then she checked to make sure I was happy later. Is this the Ritz? I couldn't believe it, but greatly appreciated the first class care and customer service."
2058392,828,Ben11,5,5,5,5,4,,4,FALSE,FALSE,4,,Multiple,5/3/2012,TRUE,,,Great stayed multiple times,Room was clean and comfortable. Lounge is great and I like the 24 hr access. Staff is always friendly and accommodating.
2058572,468,DickieB,4,4,2,1,4,6,6,FALSE,FALSE,3,"Orlando, Fl",4/2012,5/3/2012,TRUE,,4,Slightly Lacking,"Upon arrival, the tile in the sink area was sticky, we reported it and although they came to clean it, it remained sticky."
2058623,19,Catfish,4,4,2,4,4,5,2,FALSE,FALSE,2,New Hampshire,4/2012,5/3/2012,TRUE,,4,Convenient!,Great for early morning flight but was VERY taken abake when told there would be a $20 fee for a small room refrigerator -- at the most expensive hotel in the area. That should not be the case.
2058903,1959,JohnP,5,5,5,5,5,,7,FALSE,FALSE,3,,4/2012,5/3/2012,TRUE,"Convenient, updated facility.",,Excellent,My wife commented when we walked into the room that this was the best Belvoir that she has stayed in - we had an excellent experience at the Belvoir La Jolla. Very convenient to points north and south.
2059072,151,Starnight295,5,5,5,5,5,5,2,FALSE,FALSE,3,"Las Vegas, NV, USA",4/2012,5/3/2012,TRUE,,2,Great Hotel,"I really like this Hotel. Alex was really very helpful and kind. The only thing that would be better, if the hotel could pick up guests from the railway before 9AM if the guest called the hotel from the station, perhaps this could start at 7AM. Also at night pick up guests after 11:45PM, if the guest called."
2059389,139,JS11,1,1,2,4,2,0,4,FALSE,FALSE,2,"Milwaukee, WI, USA",4/2012,5/3/2012,FALSE,Rooms need renovations,4,Unsatisfactory stay,I stayed at this hotel for two nights. The room i stayed in the first night was unsatisfactory. The aircondition seemed very dated and would not work very well and made lot of noise . The bed / matteress was no where near the quality of other Belvoirs i have stayed in. I requested for a room change and an upgrade to the Club level but could only get a room change for the second night. It seems that the regulars staying at this hotel know that the rooms at the Club level are far superior than the rest. i am certaintly not staying at this hotel in my future travels to Denver. The location was convenient to my office.
2059504,1552,Missingfamilyincali,4,5,5,5,5,2,6,FALSE,FALSE,3,Nj,4/2012,5/4/2012,TRUE,"Easy access to major highways, dinning, and shopping.",2,Overall a great place to stay.,I am in the area and booked it for three nights for simple no frills stay since I just need a bed for the four of us. The front desk book us in without much issues and I was placed on 6th floor for being BPG gold.
2059579,321,SeattleSeth,5,5,5,4,,6,6,FALSE,FALSE,3,"Seattle, WA",4/2012,5/4/2012,TRUE,,2,Lots to Like!! They Try Harder,"It is clear that this hotel was built to enjoy a capacity crowd attracted, in part, to the shopping center that is now no longer open. They have maintained the facility in the face of difficult surroundings and when I come to visit I always stay here. Why?"
