reviewID,hotelid,userName,overall,roomComfort,staffMetNeeds,cleanRoom,facilitiesMetExpectations,ageRangeID,tripPurposeID,travelAgent,meetingPlanner,BPGStatusID,guestFrom,arrivalMonth,datePosted,recommend,everyoneShouldKnow,frequencyID,title,comment
8062656,321,Senifer,5,5,4,5,5,,6,FALSE,FALSE,2,,1/2012,8/1/2012,TRUE,It's near restaurants and shopping malls.,,Best hotel for the value,"We stay at this hotel everytime we visit South Florida. The hotel is near everything that we need - shopping, restaurants."
8062725,430,suzzy,4,4,5,5,5,5,2,TRUE,FALSE,2,Illinouis,7/2012,8/1/2012,TRUE,Great Location,2,mrs,great location friendly employees great atmosphere
8062789,1564,TennisFamily,4,4,4,4,4,4,6,FALSE,FALSE,3,"Fort Lauderdale, FL, USA",7/2012,8/1/2012,TRUE,Great location and pool area!,2,Great location and comfort!,"Stayed on Club Level and room was fine - not run down as many other reviews have stated. Staff was great - especially valet parkers and restaurant/bar staff. Front Desk was fine but could be a little more ""high energy"" and friendly. :) Pool area was perfect - right on the river, so wonderful view/atmosphere. Food was yummy too! Would definitely stay there again."
8062887,1162,Orlando,4,3,5,4,4,3,3,FALSE,FALSE,2,Tampa,7/2012,8/1/2012,TRUE,Great location,2,Great Customer Service-Dog friendly,"I was very impressed with the customer service provided by the hotel personnel. Friendly, considerate and good manners. Very gracious with my dog. Clean and convenient to all Orlando activities. Pool area is beautiful."
8062957,1162,Vivian25,5,4,5,4,5,4,6,FALSE,FALSE,1,"Miami, Florida",7/2012,8/1/2012,TRUE,Great pool area!!!!,2,Better than expected,"I had stayed before the renovation and did not think that it would look as good as the pictures on the website. Boy was I wrong. It exceeded it. The pool area is amazing!!! My teenagers had so much fun even enjoying the slide. The outdoor bar/grill was amazing; the food and service was exceptional. The staff remembers you and is so friendly, interacting with us and always smiling. I recommend to everyone. Plan on staying here again and again."
8063003,1391,SandyB,5,5,5,5,5,,7,FALSE,FALSE,2,"Chandler, AZ",7/2012,8/1/2012,TRUE,,2,This hotel has great accommodations and service,"My husband and I spent one night at the hotel and had a wonderful experience. In fact, we are planning another trip there soon since the resort is so inviting and relaxing. We especially had great service at the front desk from Brandi. In fact, she remembered our names and greated us each time she saw us during our stay."
8063118,1474,bbqgirl,5,5,5,5,5,4,5,FALSE,FALSE,1,"Nashville, TN, USA",7/2012,8/1/2012,TRUE,"even though it's a historic facility it was clean and well maintained, and the staff was terrific!",2,Great Place to stay!,Lovely historic hotel and great location allowed a terrific mini-vacation for our family. I found the staff and facility to be exceptional.
8063303,1327,Rekcarc,1,1,1,1,1,,6,FALSE,FALSE,2,,8/2012,8/1/2012,FALSE,,,Really Bad Experience,"I reserved two nights with Belvoir at Salt Lake city using points (16000). Firstly I have to say their service is really disappointing. I emailed them about the airport shuttle service about how it works, The only response was the manager would be back 2 days later, but I did not receive any till now. What really surprised me was that when I called to cancel one night due to the change of flight, I was told that the room I reserved was not available. I really don not understand why I booked two nights half a month ago and it became not available to me. At last their representative canceled all my reservation, which means I had to book another hotel. All in all, the experience with Belvoir at Salt Lake City was unbelievably disappointing. I would not suggest this hotel at all."
8063802,814,Jay850,3,4,3,1,2,3,6,FALSE,FALSE,3,"Boston, MA, USA",7/2012,8/1/2012,TRUE,,,Needs improvement on service,"We had a great view (ocean front) but the room never got vacuumed or dusted in our 4 night stay and on Friday one of the shower towels was dirty with some black stains on it. Basement floor stinks really badly, no clue though as why."
8064080,883,Anonymous,5,5,5,5,5,3,6,FALSE,FALSE,1,"Denver, Co",7/2012,8/1/2012,TRUE,Club level rocks~,2,Home away from Home,"Our family stayed one night as a treat for the weekend inside the city limits! The kids loved it, the pool was awesome, the staff was great and the rooms were super comfy!!!"
8064220,1727,Anonymous,4,4,4,5,5,3,7,FALSE,FALSE,2,"Ottawa, ON, Canada",7/2012,8/1/2012,TRUE,The location is superior to midtown AND this hotels rooms are superior to most others in NYC,2,Why pick midtown when you can pick Brooklyn ?,"The location of the hotel is actually better than midtown. The hotel was great, we got an upgrade from a staff member on the ball realizing we were in our suite and added two days to a non-suite. As such, I will always stay here if possible and book rooms for touring bands that I employ. The only problem was the non-dairy creamer was bad and no fridge in room. Ask for some cream from room service and get ice, you'll be fine. Make sure you update your GPS, there are many one ways in Brooklyn that try to lead you down one ways."
8064250,127,Lucy2011,4,4,5,4,3,,5,FALSE,FALSE,2,San Diego,7/2011,8/1/2012,TRUE,,,stay in the tower,"Unfortunatly our stay in the lanai room was bad, that whole section feels like your staying in a motel. once we were moved to the tower, the rooms were beautiful and thats when it felt like vacation. Would stay here again but in tower only"
8064352,3207,Christi,3,5,2,5,4,4,6,FALSE,FALSE,2,"Dallas, TX, USA",7/2012,8/1/2012,FALSE,Slow check-in. Bring a book,2,Very slow check-in,The first impression was terrible. It took a half hour to get checked in at the registration desk. It felt like we were waiting at airport security. By speaking with other guest learned it had been that way for several days. This was 5pm. Need more registration clerks. They were too busy to answer questions about the amenities of the hotel. Did eat at the Sports Grill - it was great. Probably won't go back. Many options in downtown Dallas.
8064360,353,jbh1usa,3,3,2,3,2,3,7,FALSE,FALSE,3,"Jackson, MS",7/2012,8/1/2012,FALSE,Stay at one of the other Grandbourne hotels if you have the option.,2,Needs work,"The hotel was undergoing construction while I was there. The construction began at 7 AM and continued till approx 5PM. This is New Orleans and everyone in the hotel could hear the construction no matter where you were in the hotel. After a night out in New Orleans, the last thing I wanted to hear was hammering and drills."
8064415,1552,JEHNN,4,4,4,4,4,,6,FALSE,FALSE,2,,7/2012,8/1/2012,TRUE,,,Good hotel but extras are at a cost.,"Hotel is located near Disneyland Parks, shopping and restaurants. Be ready to pay for extras, in room internet, roll away, fridge, etc... Hotel has shuttle service to/from the Disneyland Parks at an extra cost of course."
8064435,1727,Ladyace9,5,5,5,5,5,4,6,FALSE,FALSE,3,"Brooklyn, NY",7/2012,8/1/2012,TRUE,This hotel all around met my expections.,2,Super courteous,The entire staff was very accomodating and knowledgable about the area. The neighborhood felt safe and it was close to downtown shopping area. Plus hotel was near a couple of subway stops. Private car service was available right at the front door.
8065041,83,Andrea001,5,5,5,5,5,,6,FALSE,FALSE,3,,7/2012,8/1/2012,TRUE,The location is ideal! Close to everything and a short walk to Universal Studios. Staff are genuinely kind and they are there to make sure you have a good experience.,2,Exceptional hotel and staff,"We were exhausted coming off another trip/flight and not sleeping for 40 hours, and Max at check in was so gracious and kind. He totally took care of us and made our stay so very special! I was here for a conference a few years ago and loved it so we came back to take the kids to Universal Studios (a few minutes walk from the hotel, with a free shuttle out front!). The hotel went through a renovation and is so beautiful! The rooms were gorgeous and very comfortable. Universal was awesome. The breakfast buffet was delicious and our server Maria was so very charming and kind. The whole trip was an A+++ experience! Thank you Belvoir and Max!!!"
8065054,40,Lady24,5,5,5,5,5,2,8,FALSE,FALSE,2,"Chicago, IL, USA",7/2012,8/1/2012,TRUE,The Club Lounge is great,2,Great Hotel,"Very professional yet friendly staff. The club lounge was wonderful. Breakfast was good, but the appetizers were delicious. I had a very pleasant stay and will definitely be back."
8065056,5607,Cindy262626,2,3,1,1,3,3,6,FALSE,FALSE,3,Belvoir vistana villages,7/2012,8/1/2012,FALSE,Service is lacking,4,Service is lacking,"As an owner at this resort I am deeply upset in the service that was provided during our most recent stay. The service at the check in/out is extremely slow and not very friendly. The room itself was lacking and to top it off when we checked in, we found a triple X movie in the dvd player.. When we took it up to the front desk all that was said was sorry. I feel that service is extremely lacking. Not sure what has happened but def needs some help. I pay alot of money to have a nice place to stay for vacation."
8065102,1557,spotteddog,5,5,5,5,5,5,6,FALSE,FALSE,1,"St. Joseph, MO",7/2012,8/1/2012,TRUE,,,2 Things Missing,"The Belvoir West DesMoines is a beautiful Hotel, with an excellent staff, and very nice rooms. The only two things I missed in my room were a small refrigerator, and a ceiling fan in the bathroom. Thank you for accepting cash for my room and deposit!!!"
8065113,33,jr449,5,5,5,5,5,5,5,FALSE,FALSE,1,"Pittsburgh, PA, USA",7/2012,8/1/2012,TRUE,Clean and comfortable.,3,Great Stay in Towson,"The hotel was clean and well run. The employees, from the front desk to the dining room to the cleaning staff were friendly and helpful. Great area with shops and places to eat. Would love to return someday."
8065131,151,TravelinKen,4,3,4,4,4,3,2,FALSE,FALSE,4,"Chicago, IL",7/2012,8/1/2012,TRUE,Lots of Free Self Parking,4,Second Stay,This was my second stay at this hotel because it's near to my corporate office. I was pleased that as a Platinum member that I was upgraded to the Club level. It's a business Belvoir hotel and I like the full service (real) Starbucks in the hotel.
8066789,756,DDC2012,5,5,5,5,5,3,6,FALSE,FALSE,3,"New Jersey, USA",7/2012,8/1/2012,TRUE,"Great location just minutes away from Natick mall and a lot of great restaurants nearby. Also, it is only 30 mins from Boston and the price is very reasonable.",2,This hotel is my choice of stay each time when visiting Boston,"I am so delighted when I found out that my room was upgraded to a corner room. I felt special and it made my trip a fantastic stay. This hotel is always my choice of stay not only it mirrors a castle, the room is clean and my son enjoys swimming at the pool each time we were here. Staff has been very helpful and it is a great hotel at a convenience location where it is closed by the Natick mall and surronded by a lot of great restaurants in the area."
8066796,995,ANA22,5,5,3,5,5,4,6,FALSE,FALSE,2,CALIFORNIA,7/2012,8/1/2012,TRUE,OVERALL A GREAT PLACE TO STAY!,3,BEAUTIFUL HOLTEL/RESORT!!!!,"OVER ALL MY FAMILY AND I LOVED IT!!! ROOMS WERE SPACIOUS, CLEAN, COMFY BEDS (PILLOWS TOO SOFT) YOU WOULD THINK BOTTLED WATERS WOULD BE FREE BUT NOPE. GROUNDS WERE GORGEOUS AND FICILITIES AS WELL. CLOSE TO DISNEY AND SHUTTLE VANS WERE CLEAN. ONLY REASON I GAVE 3 STARS IS FRONT DESK PEOPLE A LITTLE COLD."
8066807,3676,Virginiatravelers,5,5,5,5,5,5,8,FALSE,FALSE,2,"Arlington, VA, USA",7/2012,8/1/2012,TRUE,,4,Wonderful surprise!!!,Loved our stay. Husband commented that the king suite was bigger than our first apartment!
8069062,674,Cyn13,4,4,4,4,4,,6,FALSE,FALSE,3,,7/2012,8/1/2012,TRUE,so close to Sesame - free shuttel,,What we needed,"This hotel was exactly what we needed for this trip. We spent the weekend enjoying Sesame Place and needed a hotel that felt clean, safe and was easy to get to. I felt comfortable letting my two little ones crawl on the floor and the location couldn't be easier for Sesame."
8070022,664,mwashburn,5,5,5,5,5,3,6,FALSE,FALSE,3,"Fort Myers, FL, USA",7/2012,8/1/2012,TRUE,location to the Beach volleyball tournament was perfect,4,Awesome location for beach volleyball tournament,Our family had a blast. We travel from the west coast several times a summer to play in the beach volleyball tournaments hosted at the beach. My daughter plays juniors on Sunday and I play on Saturday. Having the hotel so close is amazing. We also are gold members with Belvoir and we got the complimentary late check out that kicked butt on Sunday because my daughter made it to the finals and our day was later than we expected. Thank you for a wonderful weekend.
8070038,151,CambridgeTraveler,3,4,2,3,3,3,4,FALSE,FALSE,4,"Cambridge, MA, USA",8/2012,8/1/2012,TRUE,"Location, across from the Meadowlands complex",2,Average for Belvoir Brand,"Waited too long for check in and check out, especially check out. They had a large group checking in and did not prepare for it. Unable to check out and get a receipt, lines were 5 deep. They also don't answer their phones, which I tried to do after the fact to get a receipt. Clearly, they need to work on the staffing issues."
8070188,115,Anonymous,3,5,1,4,3,2,6,FALSE,FALSE,2,"Tupelo, MS, USA",7/2012,8/1/2012,TRUE,,2,Very disappointing stay,"I have stayed at the Birmingham Belvoir many times. I made the reservation as normal through BPG for a club level (17th floor) ateium balcony room.When we arrived, the staff had our reservation incorrect. After speaking again with management and waiting over an hour, we were finally moved to the appropriate room. My reservation included breakfast for 2 adults for the entirety of our stay. However we were not provided the coupons at check in and at breakfast our first morning I had to again speak to management and pull up my reservation confirmation to prove the validity of my claim. Housekeeping left cleaning supplies in the bathroom and failed to restock the toiletries in our room. Valet was confused as to our room and vehicle and therefore getting our car was always a chore. The staff acted as if we were burdensome for the entirety of our stay. The pool was closed for maintenance."
8070341,3205,Randy52,4,3,4,5,4,5,6,FALSE,FALSE,1,"Denver, Co",7/2012,8/1/2012,TRUE,,3,Great Location,Went to A Rockies game while we were there. Riding the mall bus woked out great.
