reviewID,hotelid,userName,overall,roomComfort,staffMetNeeds,cleanRoom,facilitiesMetExpectations,ageRangeID,tripPurposeID,travelAgent,meetingPlanner,BPGStatusID,guestFrom,arrivalMonth,datePosted,recommend,everyoneShouldKnow,frequencyID,title,comment
1132800,1143,Tarkheena,4,5,5,5,3,3,4,FALSE,FALSE,2,"Austin, Texas",3/2012,4/2/2012,TRUE,The rooms are spacious and the fitness center is extremely well equipped.,2,"Great Hotel, but Restaurant wasn't up to par","The hotel was very nice. The room was clean, the staff was excellent, and the valet was quick to get me directions to my destination."
1133087,196,Elttocal,3,4,4,5,3,5,3,FALSE,FALSE,2,Eastern Washington,3/2012,4/2/2012,TRUE,,3,Great place but....,Over all it went pretty well but our intial experience put a damper on the whoe stay.
1133237,760,Gorfman,5,5,5,5,5,3,6,FALSE,FALSE,2,"Chicago, IL, USA",3/2012,4/2/2012,TRUE,Nice big comfortable rooms.,1,"Spacious suites, so pleasant","What an extremely pleasant and relaxing stay. This location is nice if you want to be in Key West, but not right in the craziness -- yet close enough for a quick ride over to Duval Street."
1133304,865,Shuchu12,2,2,2,1,2,6,6,FALSE,FALSE,3,"Marlboro, NJ, USA",3/2012,4/2/2012,TRUE,Best sandwich. Gracious hostess in the Club Lounge. Beautiful and warm smile of the lady when checking out.,2,Ms. Chen,"We picked the hotel to get cozy and relax for our retreat. We love to visit you again. But I don't want to meet your chambermaid with that kind of hostile attitude and ""Couldn't be bother"" gesture. In the restaurant, we were charged with a different price for Calamari at $13.00, in stead of $12.00 I read in the menu. Otherwise we love the sandwiches we ordered. They were most tasty we ever had. Compliment to the chef."
1133564,127,Elvis54,2,3,1,3,2,5,3,FALSE,FALSE,2,Los Angeles,3/2012,4/2/2012,FALSE,Unaccommodating at every level.,2,Absolutely Unaccommodating,"I was among the first to book for this conference AND I am Grandbourne Preferred, but none of that mattered to this staff. My ground floor room with a view of the taxi lineup in the parking lot was awful. They would not put my law partner and I anywhere near each other; he was in a crummy building a quarter mile away. They would not upgrade, even though I received 3 e-mails offering upgrade, ech of which I responded to but was uniformly turned down. Housekeeping staff knocked on my door and even called my room, 6 times in 2 days, twice while on conference calls with Do Not Disturb sign out. When my conference ran to 12:30 on checkout day, three different people absolutely refused to give me a 45 minute late checkout. Are you serious?? This is run-down, shoddy property to boot, with mediocre food options. I will never stay here again."
1133777,1364,CVATMA,5,5,5,5,4,,8,FALSE,FALSE,2,"Chicago, IL",3/2012,4/2/2012,TRUE,,,Nice Place to Stay,Our room was clean and very comfortable.
1133805,3616,Kemist,5,5,4,5,5,2,2,TRUE,FALSE,4,"Los Angeles, CA",2/2012,4/2/2012,TRUE,"Good price, Good service and Good quality",2,Above Expectations!,"I've stayed at quite a few Belvoirs across the country and I have to say that the Stamford Belvoir surprised me. Clean, Modern, extremely comfortable. Quick deli in the lobby has some great breakfast sandwiches too. I would recommend this hotel for leisure or business. I was here on business and probably will go out of my way to stay here even though it's further then the Grandbourne hotels where my true destinations are."
1133871,127,H1925,3,3,2,1,3,5,3,FALSE,FALSE,2,"Los Angeles, CA",3/2012,4/2/2012,FALSE,,4,No room cleanup,"This hotel asked you to be ""green"" by not having your room cleaned at all. There was supposed to be a reward of some sort. I never received the reward, and just had a messy room with wet towels the whole time. I'm sure the ""green"" program saves them a ton on wages. Also, the coffee machine was broken and shot water and coffee on the desk, but that was left for me to clean up because of the ""green"" program."
1134153,378,GlobalRoadWarrior,5,4,5,5,5,3,6,FALSE,FALSE,4,Colorado,3/2012,4/2/2012,TRUE,Situated on one of Maui's best beaches,4,Best Hotel on Maui,"The hotel has one of the best locations on Maui. The rooms are steps from a great beach, and you can walk to many other activities including Whaler's Village. I think it was originally build in the 60's but has been kept up to date and is very classy yet relaxed. The staff is also first rate. They know how to make your visit very low stress."
1134181,881,Jessicano,5,5,5,5,5,2,4,FALSE,FALSE,1,"Nashville, TN",3/2012,4/2/2012,TRUE,The Staff will make your stay the best ever,2,Best Staff Ever,"I had the pleasure of interacting with many individuals at the Belvoir. In particular, Ozzie who went out of his way to provide me with items I needed for the OPTA conference and offered to help me carry my stuff to the shipping area. Curtis in the bar area had the most vibrant personality and a very Can-do attitude. I couldn't have asked for a more attentive waiter. Jeff, the most helpful person I encountered during my stay. He helped me ship packages, a very amazing go to guy. Lane, loved his outgoing personality and the fact that he went above and beyond to find me a perfect restuarant for the evening. And Finally Maggie, who gave excellent recommendations for music and food in the area and even provided me with literature to learn more about the city. I couldn't possibly ask for a better staff, willing to drop what they are doing to help you. I love the personalities of each I encountered and their can-do spirit. Also, the shoe string french fries were delicious!"
1134183,468,UnsatisfiedCustomer,2,5,1,5,5,2,3,FALSE,FALSE,2,"Boston, MA, USA",3/2012,4/2/2012,FALSE,The customer service in Guest Services is enough to ruin your stay and not recommend this hotel,2,Wonderful hotel ruined by terrible customer service,"I was hoping to rave about The Dolphin Hotel. It could be a wonderful hotel with a fantastic staff in an outstanding location BUT my stay was absolutely tarnished by two employees in Guest Services. While travelling for a conference, I had only a few spare hours to spend at a nearby park. A fellow hotel guest/conference attendee and myself went to Guest Services to buy tickets. Not being from the area, we would hope they could cordially help us understand what our options were in terms of pricing and transportation. This seemed to be a major inconvenience for them as we received one-word answers to our questions, enormous attitude (I was told to ""be quiet"" at one point) and ultimately were disrespected as the two women, Ruth and Mabel, talked about us negatively as we were standing right in front of them. They told us they didn't believe us that we were hotel guest/conference attendees and assumed we were trying to scam discounted tickets. We then went to the Concierge and were helped by two of the hotels most welcoming and helpful employees, Amanda and Justin. They were also treated rudely by Ruth and Mabel themselves as they tried to assist us while buying tickets. Overall, I sadly cannot say I recommend this hotel as they employ these two deplorable women in guest services. I have not been treated with such disrespect in my entire life."
1134189,92,SuaR,5,3,5,4,4,3,2,TRUE,FALSE,4,"Tampa, FL",3/2012,4/2/2012,TRUE,"Great Y across the street, good food in walking distance",4,Great place to stay in DE,"Of the many choices in the DE area to stay, by far the Belvoir Wilmington DE is one of the best. Great staff, friendly, efficient, good size rooms and affordable."
1134235,96,monie32,5,5,5,5,5,2,6,FALSE,FALSE,2,"Oxford, AL",3/2012,4/2/2012,TRUE,,2,This is a GREAT hotel!,"My family and I stayed here during my daughter's spring break which was 7 days... We had an excellent stay! The Staff was very friendly and helpful. Ashley was a big help to us!! We were trying to find things to do with our children and she gave me enough things to do that she basically helped me plan our whole week there... lol! Even though the pool area was under maintenance, we were still able to use the pool next door and we thought that was excellent... the suites were spacious enough for me my husband and 2 children and the area was really quiet. If you are ever in Dallas, you must stay here..."
1134402,468,GardenGroveFail,4,5,5,5,4,4,3,FALSE,FALSE,3,"Melissa, TX",3/2012,4/2/2012,TRUE,Almost 100%,2,Garden Grove Fail,My experience at the Graden Grove should not be allowed. I arrived shortly before closing and was seated ...it would have been better if they had refused entry.
1134903,102,DisappointedBPG,2,1,2,1,2,4,1,TRUE,TRUE,2,"Phoenix, AZ",3/2012,4/2/2012,FALSE,,2,THIS HOTEL IS IN NEED OF GREAT IMPROVEMENT,"Complained on multiple occasions during the visit of a raw sewage smell in bathroom. Complaints were initially ignored--was even told by front desk staff that, ""We had someone to go in your room and spray"". The eve of Day 4, I spoke to one of the managers who stated that when I checked out the problem would be addressed and was offered Grandbourne Points--I was never offered an opportunity to change rooms. By the night of day four, the smell was so terrible that I had to place towels at the base of the bathroom door to mask the smell. My peers also complained of the smells in thier rooms, in addition to mold found around the rims of the bathtubs. Very Disappointed and will not consider the Hotel for future visits."
1135613,1135,Mattdycr,4,4,4,4,4,2,7,FALSE,FALSE,3,"Sydney, NSW, Australia",9/2012,4/3/2012,TRUE,,2,In need of some tender loving care.,"I arrived a little early for check-in but was given a room within 30 minutes of arrival. The room that I was checked-in to was a corner room, and had a view of the beach/pool. The location is pretty decent, it's a short 10 or so minute walk to the beach. The only downside is the ageing of the rooms. The furniture was outdated, and the curtains were cut to allow room for an old-school air con vent which allowed a lot of light in from the minute the sun was up. Other than that, I was well looked after and the bar, restaurant, pool rival many places in Cali. Good for business and pleasure."
1135692,127,Elizabeth27,5,5,5,5,5,2,3,FALSE,FALSE,1,,3/2012,4/3/2012,TRUE,Looks like it would be more expensive to stay there than it is,3,stayed here for business,"I was at this hotel for a conference through work. The hotel was very clean and nice. I felt valued and appreciated. The pools were accessible although it was too cold to swim, but they do have an outdoor heated pool. Beds were very comfortable to sleep in. Have no complaints."
1135729,421,Mattdycr,4,3,4,4,3,2,7,FALSE,FALSE,3,"Sydney, NSW, Australia",7/2012,4/3/2012,FALSE,,2,Good and bad.,"The good: The location, the hotel facilities. I was given a floor in the 40's. The bad: The room was run down, the view was of another hotel, and the door had to be forced shut and pulled open harshly causing a massive noise every time I entered/exited my room. If you can manage a decent rate, stay here, otherwise I definitely recommend The Westin on Times Square."
1135917,1021,Tom738,5,5,5,5,5,5,5,TRUE,FALSE,2,"Tampa, FL, USA",3/2012,4/3/2012,TRUE,"Great Location, it's perfect for us. So convenient to everything we like to do.",2,We love this hotel,"We have stayed here for 4 years when we come down for Yankee Spring Training Games. The hotel and staff are very nice and convenient to everything. Quick drive to the games, to the airport, to surrounding area attractions and delicious restaurants. The breakfast buffet at the hotel is great and very convenient. We love that the hotel is all suites and no smoking is allowed. We find it to be very clean and are very pleased. We plan on staying next year."
1135956,664,jacobo1,5,5,5,5,5,5,6,FALSE,FALSE,3,new york,3/2012,4/3/2012,TRUE,very clean and accomodating,2,this hotel has great features,this hotel is super clean and very safe and is in the heart of lauderdale beach.guest services were a great help. camilla in guest services should be made vice president of the company she is a wonderful and caring person. she helped everybody she could and not looking for anything special except a thankyou.we love youxxxxx
1136317,760,Hummer,5,5,5,5,5,4,6,FALSE,FALSE,2,Key West,3/2012,4/3/2012,TRUE,Friendly courteous staff,2,Great Hotel,"What a beautiful hotel right across from Smathers beach. Staff are the greatest and even sent another shuttle bus down to pick us up after touting Ernest Hemminway's house. My daughter at first sight of our suite stated, ""I think I died and went to heaven"". Great Belvoir style and first class place as always!!!!"
1136645,1144,TravellinCanuck,5,5,5,5,5,3,3,FALSE,FALSE,2,Canada,3/2012,4/3/2012,TRUE,Incredible Staff! Top notch facilities.,2,Incredible Staff!!,"Recently stayed at Belvoir Atlanta Downtown attending a conference. I concur with other reviews. The staff was the best we have ever experienced, and made a true difference to our stay. The hotel was great but its the people that work there who all stood out without exception. We had a sick child, and especially under these circumstances, everyone went out of their way to support us.Thank you!"
1136734,1564,bear6670,4,4,5,4,4,5,3,FALSE,FALSE,2,"Austin, TX, USA",3/2012,4/3/2012,TRUE,,2,Very Nice,Very nice hotel. Staff was very friendly and helpful. Food at conference wasquite good.
1136915,741,TVL2Much,2,4,2,4,1,4,3,FALSE,FALSE,2,"Jackson, MS, USA",3/2012,4/3/2012,FALSE,Needs updating,2,Conference,One of the conference rooms smelled so bad (mold ? mildew? or sewage pipe) our group had several people sick by the end of the 2nd day including me. Ask to change rooms 1st day and by 3rd day when people were getting sick they were glad to alow us to change.
1137026,1497,SJS40,2,2,5,4,3,3,8,FALSE,FALSE,2,"Washington, DC",3/2012,4/3/2012,TRUE,"Perfect location, but ONLY a 2- or 3-star property MAX.",3,"Old Hotel in Need of Improvement, but you can't BEAT Location!","Just returned from a 5-night stay in Old San Juan. Hotel is in an UNBEATABLE LOCATION, directly across from the main piers where cruise ships dock and you can take the ferry across the harbor to Hato Rey for a tour of the Bacardi Rum Factory! San Cristobal (the best of the five original forts in OSJ) is about 4 blocks behind the hotel, and you can also rent a variety of modern cars right on-site at Hertz. For ""Americanized"" coffee drinkers, you'll find a Starbucks on the way to San Cristobal, La Fortaleza Street (the OSJ shopping and dining district) is two blocks away, and you can't beat Caficultura (and, to a lesser extent, the famed La Bombonera) for breakfast just three blocks away (in different directions). You can pick up the OSJ Wall and accompanying Walkway steps from the hotel door, and we even walked across the bridge into Condado for a jaunt in the major Hotel District and the Condado beaches. Finally, the hotel has an on-site casino, which, though tiny, gives you what you need if you're a gambler and need your fix. It's also the ONLY casino in OSJ, but NOTE: ther are only about 300 slots and a handful of tables, and the slots simply DO NOT pay out, so go elsewhere for fun and a potential payday!"
1137114,270,Abaddon66,5,5,5,5,5,3,5,FALSE,FALSE,2,,3/2012,4/3/2012,TRUE,Beautiful,3,Our first time at a Belvoir,"As this was our first time a Belvoir we didn't know what to expect. We selected this hotel for it's location next to the convention center. I must say we were blown away. Everything was very clean, the staff was super friendly and helpful. We will definitely stay at a Belvoir again"
1137118,1469,Lopaka,4,4,3,4,4,4,7,FALSE,TRUE,3,"Boulder, CO, USA",11/2011,4/3/2012,TRUE,"Very old CRT Televisions, but what do you expect for $200 a night. PLUS RESORT FEES.",4,Not worth what you're Paying,"I've been staying at the Belvoir Keauhou, since it opened, several times per year. Pictures show flat/LCD TV's, most rooms do not have them. You need to pay extra for this in some upgraded rooms, most competitors include large LCD TV's as standard. Their burgers used to be about $10.00, now they charge almost $20, definitively not work it! But thank goodness they give you $5.00 if you skip daily maid service, which helps offset the cost of food."
1137253,92,BusTraveler123,5,5,5,5,5,,2,FALSE,FALSE,4,,2/2010,4/3/2012,TRUE,"Incredibly personable staff (front desk, technicians, bar tenders, everyone)!",,Great staff,"I've stayed in a hotel every week for the past 7 years and at this hotelspecifically for the last 2. Through this, I've had the opportunity to see many different hotels, Grandbourne and others, and meet the staff of many great hotels. In my experience, it is not uncommon to find pleasant and uncommon staff. However, there has not been a hotel whose entire staff actually makes you feel like you have a personal connection to the hotel like those at the Belvoir Wilmington. I consider the front desk friends and they treat me like one."
1137380,3207,BridesMom,5,5,5,5,5,5,5,FALSE,FALSE,1,,3/2012,4/3/2012,FALSE,,2,"Clean, Friendly, and Very Accommodating","My daughter's wedding and reception were at this hotel, and we could not have been more pleased. The hotel was very clean, the food was great especially the breakfast buffet, and the staff was friendly and very accommodating. We had many out-of--town guests who stayed there as well, and there were no major glitches. We would definitely recommend this hotel to others."
1137411,1726,Disatisfied,1,4,3,3,1,4,1,FALSE,FALSE,2,NC,3/2012,4/3/2012,FALSE,Not near enough value for the cost.,2,Nickled and Dimed to Death,The cost of the room was WAY TOO EXPENSIVE. The overpriced room Did NOT come with Continental Breakfast or a coffee station to include at no extra charge to the guests like most other MUCH LESS expensive hotels do. The bar closed WAY too early by midnight. The hotel is stuck in the 1990s with NO WIFI connection in the hotel rooms. It was only offered in the lobby area so it could be falsely advertised. The nickle and dime atmosphere of greed was imposed upon us during our stay very often. One example is that Shortly after checkout while waiting in the lobby for departure we discovered the hotel immediately cut us off the WIFI lobby connection. We did not feel like guests but instead felt we were being drained of our wallets every second of our stay right down to departure. We were not left with a welcome feeling at all and therefore decided we would definitely NOT stay again at any Belvoir in the future. We get so much for for our money at other Hotel chains.
1137431,92,SuaR,5,4,5,4,4,3,4,TRUE,FALSE,4,"Tampa, FL",3/2012,4/3/2012,TRUE,"Great service staff (Bobby, Rich, Mark, the list goes on)",4,Great place to Stay,"This Grandbourne property is in a great location, great staff, great management, and in all, the best choice for places to stay near Wilmington. Great proximity to the Y, businesses and of course really great service."
1137777,1327,havebusinesswilltravel,5,4,4,5,4,2,6,FALSE,FALSE,3,Utah/Cali/Wa,3/2012,4/3/2012,TRUE,only BPG downtown slc.,,A nice stay,"I am only stays away from platinum. I have had some ups and downs here. I was upgraded to a loft, there were some chocolate covered orieos waiting (the kids loved them) and everything was great. all in all a great stay. Next time here i will be platinum so I will update you as to how that goes."
1137802,347,CanuckTraveler,3,3,3,3,3,2,4,FALSE,FALSE,4,"Toronto, ON, Canada",3/2012,4/3/2012,FALSE,Free parking,4,The best BPG property in Milwaukee for my money (still not great though),Of all the BPG properties in Milwaukee I think this is the best one. Free parking and right off the highway. Close to the ballpark but 10-15 to downtown.
1138138,942,cchogan,3,3,3,3,3,2,6,FALSE,FALSE,2,"Raleigh, NC",4/2012,4/4/2012,TRUE,Pool is great for warm months. Don't plan on it otherwise.,3,Good not great,"The hotel itself is very pretty although it's starting to show its age. We chose this hotel over other BPG hotels in the area because of the 'heated' indoor/outdoor pool. We traveled in April and it was too cold for the kids to swim which was disappointing. If you're traveling in warmer months though it looks like a fun setup. There's also a huge hot tub that's covered. The staff said it's never worked, which was strange. The front desk and the staff we spoke with were very helpful and friendly. Must have been a busy weekend because we couldn't get a room on club level and even though I called ahead and made a note on my online reservation that we wanted two queens and a fridge and microwave we only got the fridge after I noticed it wasn't in the room. We squeezed two adults and two kids into two double beds. Overall, however, it met our needs, esp since we only spent 3000 pts a night."
1138156,344,Zeus1104,5,5,5,5,5,5,8,FALSE,FALSE,3,Michigan,3/2012,4/4/2012,TRUE,Clean and comfortable rooms,2,Great hotel,Stayed here on my way to and from Hawaii. The check in was easy and the room was ready and clean. The hotel is so convenient...just across the street from the airport. Shuttle service to and from the airport was great. the beds are comfortable. Great place to stay at LAX.
1138482,1196,StevieB,5,5,5,5,5,4,6,FALSE,FALSE,2,"San Diego, CA",10/2011,4/4/2012,TRUE,Staff knows what they are doing and how to do it but beyond all that they treat you great and do whatever they can in their power to assist you and make you feel like you are the only customer there!,4,"Restored Confidence, Thank You","My stay here back in October 2011, restored confidence that there is at least one hotel in the states that knows how to provide excellent service in the hotel industry. Because of this I will seek out Belvoir's whenever I travel away from home."
1138619,691,Dansher,4,5,5,5,4,4,5,FALSE,FALSE,2,"Sterling, VA, USA",3/2012,4/4/2012,TRUE,,1,Great renovation of guest rooms,I've stayed at this hotel for many years and the room renovations they've done are great.
1139003,1162,MNtravelers,3,4,2,4,1,5,6,FALSE,FALSE,3,"Minneapolis, MN",3/2012,4/4/2012,FALSE,"Seems to think it's a 4 star with ""snobby"" front desk staff and parking fee, but is more like a 2 star.",4,Disappointed,"We have stayed at this Belvoir hotel 4 or 5 times in the past seven years and were always very pleased, but we were very disappointed this visit - March 31, 2012. the front desk clerks were very short when checking us in. On check-out, the parking lot gate wouldn't open, I went in to ask how to get out and the clerk barely looked up and said, ""Push the call button."" And now there is a $10.00 per night parking fee - that usually only happens in large downtown hotels. There was an extreme shortage of parking spots - cars were parked on the grass everywhere!! The elevator in building #3 was dirty!! Sad :("
1139116,1162,Nomad,3,2,2,2,3,3,6,FALSE,FALSE,3,"Suffolk, NY",3/2012,4/4/2012,FALSE,,3,eh for BPG,"BPG is barely accepted here. No club room. Room upgrade not given with Gold here (was told to check w/ desk upon check in although it was never going to happen), points not taken to upgrade room. Resort fee (?) waived w/ gold but Parking still 10 bucks to park in back of lot that was reduced for their valet servce. BPG floor is generously alloted on 3rd floor w/ street view. No late check out."
1139178,83,Rik1,4,5,4,4,3,5,6,FALSE,FALSE,2,"California, USA",3/2012,4/4/2012,TRUE,Close to Universal Studios,1,Near Universal Studio,Room and Hotel in general was very good
1139202,3089,Itis,2,4,1,3,4,4,6,FALSE,FALSE,2,"St Petersburg, FL, USA",3/2012,4/4/2012,FALSE,"The shuttle drivers were exemplary, the housekeeping people who delivered things to the room were very nice. Everyone else was terrible.",2,Services lousy for supposedly good hotel,"Check in person was rude, on more than one occasion. Only 2 towels in room for 2 people. Note left for housekeeping to leave additional towels ignored but tip taken. Additional towels (delivered by delighful housekeeping person) removed the next day by housekeeping staff. Shuttle service not available during promised hours. Person at desk said driver not available and she could not leave to drive us but then was overheard telling someone else she did not have a driver's license. ATM machine not functional."
1139294,1776,NDH1022,1,2,1,,,,2,FALSE,FALSE,4,,3/2011,4/4/2012,FALSE,It's terrible,4,This is worst Belvoir I've ever stay at; DO NOT GO HERE,"I have BPG Platinum status and travel about two weeks every month, primarily staying in Grandbourne properties around the country. Also, as I travel for business, my associates often stay in the same hotel. This was, by far, the absolute worst Belvoir in which I've stayed. It was terrible--I had awful experiences from the moment I checked in until I, mercifully, left. Each one of the clients I saw and had the misfortune of coming to the hotel encountered problems. It was almost comical, if it wasn't so awful. Whatever you do, stay anywhere but here."
1139318,102,seligmanwaite,5,5,5,5,5,4,4,FALSE,FALSE,3,Chicago IL,4/2012,4/4/2012,TRUE,Make sure you stop and have a drink with Steve at the bar.,4,Steve is an excellent bartender,"I only reacted with the staff at check in and check out except for a couple of nights at the bar. Steve, your bartender is an exceptional individual. While watching and talking to him, I was pleasantly surprised to see his knowledge of drinks, his demeanor to all kinds of customers - even the less than friendly types - and takes care of everyone needs wihotu a second thought. Please give him my regards and know that you have a great member of your team with Steve."
1139516,1497,Laura75,1,,,,,,7,FALSE,FALSE,3,,2/2012,4/4/2012,FALSE,,,Worst Customer Service Experience in a long time,"Didn't actually get to stay here. Made a reservation in the end of February for myself and a traveling companion. Due to a death in the family of my companion, it had to be cancelled. The reservation began on Monday. I cancelled on Saturday prior. Despite almost 2 days notice, it was outside the automatic reimbursement window for this property."
1140440,83,siaodofu,4,4,3,4,4,4,2,FALSE,FALSE,2,southern California,4/2012,4/4/2012,TRUE,Not a good hotel for business travelers as it can be very loud with vacationers traveling with kids.,1,comfortable and centrally located for Universal Studios,"If you are traveling to Los Angeles and plan on visiting Universal Studios, then this is the best place to stay. If you are not on vacation and on business then it might not be the best location because there are a lot of holiday-goers and can be an extremely noisy hotel from rambunctious kids running in the hallways, screaming and having a good ole time."
1140603,127,TravelinKen,3,4,5,4,4,3,1,FALSE,FALSE,4,"Chicago, IL",3/2012,4/4/2012,TRUE,Stay in the Marina Tower for a much better experience and if you want to visit the lounge book on the Club Level,4,3 1/2 Stars Tower vs 2 Stars Tower vs 5 Star Lounge,I was at this hotel in March for a business conference with functions in the hotel. There were about 130 participants at the meeting including clients. We knew going into the weekend that the hotel was sold out the night before the meeting began but at the last minute the hotel determined they did have some rooms for the few of us and the clients who were checking in early.
1141099,94,Marcmat,5,4,5,5,5,4,7,FALSE,FALSE,1,"Holland, MI",3/2012,4/5/2012,TRUE,"It's an outstanding value for the money, but the comfortable suites are small, so you'll need more than 1 if traveling with more than 2 people.",1,Terrific Value!,"This was a GREAT room for the money! Clean and comfortable. Could have stayed in that bed for days! Suites are a little small, and French doors, while a nice touch, make it even smaller, so I would not recommend more than 2 guests per suite. Location is ideal -- right off 23 and 270, with great food and shopping right nearby. Can't wait to return with the kids in the summer and use the pool!"
1141563,2011,Genelle,3,3,4,3,2,3,6,FALSE,FALSE,2,,3/2012,4/5/2012,FALSE,,2,Extended Stay,"March 31-April 3, 2012. I had to stay in 2 different rooms because I arrived one day early. The carpet in both rooms really needed to be cleaned. The main channels (NBC CBS) in my second room did not worked and the channel stated ""no signal"". The front desk sent someone up to take a look at this and after they guy came on 3 sepearate occassions and starred clueless at the television, said he would have to call cable company. I never received an update & channels still weren't working at check out. On my last day, I returned from a day of touring to find my room had not been cleaned. Not the best stay!"
