reviewID,hotelid,userName,overall,roomComfort,staffMetNeeds,cleanRoom,facilitiesMetExpectations,ageRangeID,tripPurposeID,travelAgent,meetingPlanner,BPGStatusID,guestFrom,arrivalMonth,datePosted,recommend,everyoneShouldKnow,frequencyID,title,comment
1041369,83,RDofMV,5,5,4,5,5,,6,FALSE,FALSE,3,"Seattle, WA, USA",2/2012,3/6/2012,TRUE,Great basecamp for kids and Universal. Spend the extra money on the Universal VIP experience.,,Great location and facility.,A short 10 minute walk from the Universal theme park and City Walk area. Shuttle was regular and worth the short wait for a trip up the hill.
1041473,96,Amir23,5,5,5,5,5,,8,FALSE,FALSE,3,,3/2012,3/6/2012,TRUE,They always have great rates $$$,,BEST SLEEP I EVER HAD,"This is one of my favorite Hotel in the DFW area. For the past year I have stayed there several times, and everytime I check out I'm already thinking when is the next time I will check in!!!! I love the facility especially the balcony and the indoor swimming Poool. The BED is really what keep me coming back as I sink into heaven and sleep on the clouds!"
1041773,48,Patrix33,5,5,5,5,5,3,8,FALSE,FALSE,2,"Birmingham, AL",3/2012,3/6/2012,TRUE,Gated parking for added security,3,Great place to stay when flying out of Atlanta,This is the second time I have used this hotel while flying out of Atlanta. The shuttle picks up on time and the staff is always helpful and accomodating.
1056629,3125,Les80435,4,3,5,5,4,0,7,FALSE,FALSE,4,"Denver, CO",2/2012,3/6/2012,TRUE,Nicely conforms to & upholds to the Brand standard.,4,"February 29th, 2011 Platinum BPG Review","Renovation and change in branding took place w/i last 14 months. We could see the hotel as we drove toward the airport, but the exit isn't labeled. We were able to drive thru the airport parking lot, at no charge, and then get to the Belvoir parking lot. Rooms are nicely updated with lots of outlets to charge electronics. We were on the Club Floor, however we were unable to adjust our thermostat at all. This we reported the next morning."
1056810,127,Roman,2,3,1,3,1,3,3,TRUE,TRUE,3,"Dallas, TX, USA",2/2012,3/6/2012,FALSE,,3,Really? No WiFi in ROOMS- POOR BUSINESS HOTEL!,I didn't know Rooms without Wifi even existed anymore--especially at a large Belvoir near an airport.
1057400,380,Vincos,4,4,5,5,3,4,8,TRUE,FALSE,4,"Rome, Italy",2/2011,3/6/2012,TRUE,"If the Price is Right, Go for It.",4,Suprisingly good value,"While seemingly the red-headed stepchild of BPG hotels in Waikiki, at the usual price this hotel can be booked, it offers extremely good value for money."
1057423,380,zigmund,1,1,5,2,2,6,6,FALSE,FALSE,3,"Vancouver, BC, Canada",1/2012,3/6/2012,FALSE,False advertising,4,I recomand room 379,The cozy room with a city wiew ;
1058087,3207,IS96,5,5,5,5,5,4,4,FALSE,FALSE,3,Canada,2/2012,3/6/2012,TRUE,"Excellent gym facility, great location, wonderful restaurant - overall great hotel!",3,Club Lounge Staff,I have stayed in your hotel several times and really appreciate the great service from your staff in the club lounge - particularly Miss Jackie.
1058252,83,Sreekanth,5,5,5,5,5,,8,FALSE,FALSE,3,,2/2012,3/6/2012,TRUE,Great Customer Service,,Excellent Staff,"I stayed at Belvoir Universal recently and the people working there are amazing. It was my wifes birthday and I wanted to do something special for her birthday and emailed Belvoir Universal to see if there is something they could do to make her birthday special. Lourdes responded to my email immediately and upgraded us to a unique Shrek Suite and arranged Chris to call me to arrange Cake and flowers. Belvoir also provided small cake which was awesome and also gave us access to Club Lounge. They definitely made my wifes birthday special. Thanks for everything Lourdes, Chris, Concierge and all of Belvoir staff for taking the best care of us. Hope to see you all soon when I come back to LA."
1058517,421,jsm63,5,5,5,5,5,4,6,FALSE,FALSE,2,"Scarborough, ME, USA",2/2012,3/6/2012,TRUE,great location for theatre and local sites. everything within close walk.,3,great location for theatre,"great rooms. daughter upgraded to beautiful corner room. close to theatres, central park and times square. all the staff was super sharp and friendly. from doormen, to housekeeping, and esp. the woman at the front desk. first time to nyc and would stay there on next trip. could not have been better."
1059128,1364,StephenNM,3,5,1,5,3,4,4,FALSE,FALSE,3,Santa Fe NM,2/2012,3/6/2012,TRUE,See above,2,the Concierge was excellent,The Concierge named Allen was excellent. He helped me was local landmarks and restaurants. Then Allen drove me back and forth to downtown St. Louis In the courtesy van.
1059224,83,SleeplessInUniversalCity,3,3,2,4,2,4,8,FALSE,FALSE,2,Washington,3/2012,3/6/2012,FALSE,Find out whether they are booking a group of teenagers on your floor or not!!!,2,Disappointing stay,"Maybe my timing was bad, not sure. We had at least on our floor a number of Cheerleader tournament contestants on our floor and were running up and down the hall hooping, banging, and hollering. Did not get much sleep. Called security but 20 minutes later it all started again. Probably won't stay again. Complained at check out and they credited me my $18 per day parking fee, which totalled $36. That did not really compensate me the good night rest that paid for. It was a VERY disappointing stay. Rest of staff was friendly."
1059335,377,gobs,5,5,5,5,5,2,6,FALSE,FALSE,2,kauai,3/2012,3/7/2012,TRUE,use cash/ points for this hotel. its super cheap.,3,awesome experience,"the staff was super friendly , the room was great. and they honored my BPG status with giving me 2 class room upgrade on an already cheap room!. WOW. ( i used cash&points )."
1059774,606,Anita12,3,2,3,3,4,5,5,FALSE,FALSE,2,"Plainfield, NH, USA",3/2012,3/7/2012,TRUE,Easy to get to and close to shopping.,1,Great conference facility,"This is the 3rd stay here. The last two were great. I was disappointed in the bed this time around. Uncomfortable and there was a ""wood box"" under the bed. Not sure if that was so the mattress didn't fall off the frame or not."
1059814,353,Ode2Joy,3,5,4,5,3,5,6,FALSE,FALSE,2,"Baton Rouge, LA, USA",3/2012,3/7/2012,FALSE,"How hard it is to get to, Canal Street is not designed to handle the traffic on it.",2,check in time,"With 1150 rooms, check in time for everyone is 3pm, people coming for the same event, don't you think staggered check in times would be prudent. The line on Canal Street trying to get into the parking area of the hotel was blocking traffic. The porters were going in between moving cars that were trying to jostle for position. But once we got checked in, life got good. Thank you."
1059913,315,Morgan2,3,3,4,4,3,5,6,FALSE,FALSE,2,San Francisco,3/2012,3/7/2012,TRUE,Location is excellent for walking around and seeing Fisherman's Wharf area.,3,Great Location,"If you are a tourist, perfect location...walking distance to many destinations. The rooms shown online are not exactly what you get upon arrival. Each room needs a comfortable easy chair..we really missed that. The colors in the hotel are very bright and interesting and the front desk was friendly and energetic."
1060049,664,GolfBum43,5,5,5,5,5,3,7,FALSE,FALSE,2,"Albany, NY",2/2012,3/7/2012,TRUE,A classic beach hotel with modern amenities.,3,Perfect,My friends and I meet someplace warm every winter to play a few rounds of golf and catch up. The Fort Lauderdale Beach Hotel is the perfect venu. The hotel is right on the beach and it's close to a ton of great golf courses. Dos Caminos has the best homemade guacomole I've ever had.
1060122,3052,Bernie,4,4,5,4,4,,2,FALSE,TRUE,3,United States,3/2012,3/7/2012,TRUE,"They have made improvements in their service, it is a pleasant place to stay, and very reasonably priced.",4,Glad to see improvements!,"The first two times I stayed were excellent, the two abominable and unacceptable. I decided to give it one more try."
1060210,115,run2him,2,1,2,2,3,3,6,TRUE,FALSE,1,"Dothan, AL, USA",3/2011,3/7/2012,FALSE,Great location but it may be a hit or miss on comfort of room accomodations.,2,EXPECTED BETTER,"Great location and hotel design. Due to high volume of guests, check-in was horrible. Lobby area was chaotic and crowded. However, front desk clerk that finally assisted me was courteous. Bathtub was dirty. Bed was hard and uncomfortable. Could hear next door guests talking late at night and partying in other locations of the hotel. Getting vehicle out of valet took way too long."
1060279,1196,rnwn,2,3,3,3,1,4,6,FALSE,FALSE,2,Pasadena,3/2012,3/7/2012,FALSE,,2,This hotel had too many late check outs,"We arrived after 2 long days of driving at 4:30 p.m. They offered us 2 double beds, instead of the king we asked for since they let too many guests have late check out. ( the excuse given). We were exhausted, and just wanted a nap before our evening engagement."
1060633,270,Dina,5,5,5,5,5,,7,FALSE,FALSE,2,,3/2012,3/7/2012,TRUE,Service and cleanliness of the hotel were amazing!!,2,This hotel met our expectations,"This was my second time at this hotel and the first time for my friends. We had an amazing experience at the hotel. Our luggage was brought up to our room by Mr. Mitchell and he was excellent. He answered all our questions about the hotel and made sure we were comfortable before he left. We stayed in the club room so we enjoyed the appetizers/drinks the lounge had to offer which of course was a treat because we didnt expect that. Pool had very comfortable water temperature. All in all, would defintely go back again."
1060695,693,KayKay914,4,4,5,4,4,5,5,FALSE,FALSE,1,"Charleston, WV, USA",2/2012,3/7/2012,TRUE,Pleasant place to stay. The room with the view of the river is very comforting.,4,Most Helpful Staff,"Upon arriving ask for Johnny, he was so friendly, helpful and kind. I was fortunate to obtain his service both checking in and out."
1060756,1364,Zombie737,5,5,5,5,5,4,5,FALSE,FALSE,2,"Chocago, IL",3/2012,3/7/2012,TRUE,The staff was extrememly friendly and helpful,3,Excellent hotel!,"I was very happy with my experience. The lobby was very large, clean and nicely decorated. It's a great place to relax. Many people took advantage of it because of it's inviting feel."
1061062,421,SGarts,4,4,5,5,5,3,3,FALSE,FALSE,2,"Abilene, TX, USA",2/2012,3/7/2012,TRUE,"Very clean, friendly staff",2,Great Conference Hotel,"I stayed here as an overflow from a conference down the street. I was surprised at the low rate (a conference perk) and pleased with the cleanliness of the freshly updated room. The only complaint I had was the room was a bit small, but hey, it's New York!"
1061185,270,SharonY,4,4,5,5,4,4,6,FALSE,FALSE,3,"Buckingham, PA",3/2012,3/7/2012,TRUE,perfect for convention attendees,4,Great birthday celebration,The front staff was very welcoming and accomodating. We were celebrating our daughter's 21st birthday and wanted her and her friends to have a special experience. We asked and they were able to put a big HAPPY BIRTHDAY message in the front lobby for everyone to see. The location is convenient and the view from our rooms on the upper floors were dazzling.
1061714,1196,cliff,1,1,1,1,1,6,5,FALSE,FALSE,1,"San Francisco, CA, USA",3/2012,3/7/2012,FALSE,"The service stinks, the place is nice, if only the staff understood what standard they represent.",4,just sell the room even if it's defective,1. they offered me a paid upgrade to club level via email; no one knew anything about the offer or my written acceptance.
1062179,421,GW02,2,3,1,1,1,4,2,FALSE,FALSE,2,DFW,2/2012,3/8/2012,FALSE,Poor customer service.,4,Not Customer Friendly,"When I arrived in the room, the room was dirty with hair on the floor and sink. Clock was broken. The restaurant only has an overpriced buffet for breakfast. The oatmeal tasted like water, and I didn't eat it, so I was charged $30 for fruit. When I objected, the staff showed obvious disdain. I tried to contact the management, and could not get a response. I left a comment card on the front desk and never heard from them. Nobody at this hotel cares about the customer. Stay somewhere that treats their customers with respect and dignity."
1062219,315,Anonymous,4,4,4,4,4,4,4,FALSE,FALSE,3,"Palm Beach Gardens, FL, USA",3/2012,3/8/2012,TRUE,Good location in Fisherman's Wharf,2,Over all....a good experience,"As with many big cities, the food was extremely expensive. The hotel breakfast buffet was $24.95. No thanks."
1062344,115,Brimav,4,5,4,5,5,2,2,TRUE,FALSE,2,"Tampa, FL, USA",3/2012,3/8/2012,TRUE,Great staff when you arrive,2,Friendly Staff,"Overall, great experience. Staff was friendly and took care of most of my needs. There were one or two bumps in the road during the stay but I am sure were not usual practices or the fault of the hotel (busy, unavailable front desk; difficult to get a cab from hotel; was not serviced quickly at the Atrium Buffet one morning)."
1062404,1021,QueenBee,5,5,5,5,5,6,5,FALSE,FALSE,3,Phila. PA,3/2012,3/8/2012,TRUE,Staff is exceptional,1,Very pleasaant experience,"From check in to check out, all went smothly. Staff was friendly. I would highly recommend this hotel and if I am ever in the Tampa area again, this is the hotel where I would stay."
1062478,1564,LeeG,4,5,4,5,4,4,2,TRUE,FALSE,3,"Dallas, TX, USA",4/2012,3/8/2012,TRUE,,4,Very Good Location and Value,Recommend this hotel right on the riverwalk. Management team cares about their guests. Clean room and comfortable beds.
1062577,1556,BlackCloud,1,1,3,1,1,2,4,FALSE,FALSE,4,"New York, NY, USA",3/2012,3/8/2012,FALSE,Don't even consider staying here.,4,A Belvoir in name only,"Simply put, the rooms are unacceptable. Dirty, stained carpets, drapes, and furniture (that wouldn't be out place in a college dorm). Was in two rooms (the first was so bad they moved me) and the second wasn't much better than the first. If you face the highway, you'll hear traffic all night too."
1062670,1144,Stephen4976,4,4,4,4,4,3,3,FALSE,FALSE,3,USA,3/2012,3/8/2012,TRUE,Easy MARTA access.,2,Great Value for Downtown ATL,"Excellent value for Downtown Atlanta where hotels may fetch 2x as much per night. Lounge was comfy, but don't expect a full breakfast. Some traffic noise, but its expected Downtown in a major city. Gym was a standard hotel gym, but very low ceilings made it feel like a cave."
1062809,177,ArizonaVacation,5,5,5,5,5,2,2,FALSE,FALSE,3,"Winnipeg, MB, Canada",2/2011,3/8/2012,TRUE,Nicer than your average category 2 property,2,Exceeded Expectations,"This hotel was a pleasant surprise. As it is rated only a category 2 Grandbourne property, we were not quite sure what to expect. We were impressed with the following:"
